lms_logins_per_week,avg_submission_delay_days,attendance_percentage,inactivity_gap_days,night_activity_ratio,study_time_variance,sentiment_score,feedback_negativity_flag,past_sem_gpa,gpa_drop_rate,burnout_level,dropout_probability,disengagement_flag
19,5.5,85.33646281010789,6,0.49233530506169865,0.4888939976159684,0.8627241978708335,1,6.564115094387997,0.24,High,0.52,0
67,1.47,49.85659395413544,7,0.4191840228858236,0.35953984925349614,0.9729548336400322,1,9.781810734980104,0.24,High,0.49,0
19,0.91,94.83533194397825,9,0.11712687813578515,1.256902490577359,-0.9671765484584653,0,8.562792107126624,0.16,Low,0.09,1
20,4.13,62.079979686885764,1,0.49186241461599073,1.134857991121922,0.43435966901815215,1,8.97450141707566,0.28,High,0.58,0
71,1.01,80.23634858328072,8,0.4498684461096173,1.2719992758421177,0.7893109026036866,0,8.51578154803596,0.33,Low,0.18,1
52,0.82,53.524126886128016,9,0.5952159598666,0.7100078225340474,0.4785712512142417,0,7.528640417303376,0.2,High,0.33,1
33,0.46,54.41936610951201,12,0.07979706476047523,0.7389162988330419,-0.16719837646453817,1,4.1689845899613625,0.22,High,0.4,1
40,0.95,74.48255217205451,2,0.42917723756882276,0.5818340355983823,0.4495834713956297,0,8.588460271282187,0.08,Low,0.21,0
39,0.76,73.63857550875917,0,0.5874499158201153,0.7986874493983361,-0.11173343162918536,0,7.676165197394072,0.14,Low,0.2,0
1,2.26,86.12375368072489,1,0.27755581634668197,1.005198077160095,0.42839127665796095,1,4.4843958574918386,0.19,Medium,0.32,0
11,0.68,85.46879834165595,7,0.44004626605560754,1.2403629082404024,0.5607016487591354,1,4.711490387812363,0.26,Low,0.23,0
57,1.72,80.24126587981966,9,0.5852223903272581,0.3564388896785071,0.6863846130394771,0,6.887159360880523,0.37,Medium,0.22,1
50,0.14,66.94783395360946,5,0.3284909363435978,0.6675846826878126,0.4560488113313661,0,9.117030750496319,0.05,Low,0.21,0
23,0.42,93.43842317683703,10,0.4194249568218609,0.7456822909248313,-0.679962317382649,1,7.322489279099855,0.21,Low,0.16,1
31,1.05,77.35470941327793,0,0.012050886007257566,0.7831923701707121,0.8725556810279724,1,9.51769459649427,0.24,Low,0.3,0
42,5.53,99.41190942774143,10,0.3117990633758665,0.8587620733237946,-0.5732202585045538,0,8.893915566845683,0.33,High,0.34,1
7,0.95,89.16218907606151,8,0.15348024362516532,1.2224461560434035,-0.28486261806316193,0,7.78470178194932,0.34,Low,0.12,1
16,2.18,42.65858867429957,14,0.07874678541032527,1.3407508102226102,-0.14178343422168638,1,5.880172575510718,0.26,High,0.57,1
60,0.59,59.23563442481907,6,0.42515885080879673,0.32282073722241306,0.4248262095711879,1,9.116402468980418,0.08,High,0.38,0
2,0.27,74.31254298825709,9,0.02345369334500511,1.097754578158392,0.40247303353911845,1,7.955159762759793,0.31,Low,0.27,1
1,0.12,83.28817227228923,10,0.5429190909462346,0.7707515442626061,0.9234489381530071,0,7.316592061886025,0.23,Low,0.11,1
48,0.73,73.02018986571649,2,0.3106641959225054,0.68480339784343,-0.6229757903753159,0,7.00374014440945,0.38,Low,0.21,0
12,0.34,87.16782534773091,12,0.38893806911362727,0.2586804227635998,-0.0985409035078304,0,5.276872936232289,0.38,Low,0.1,1
69,0.38,56.95933916544068,6,0.15206087947575986,0.18979005216689612,-0.5925350127255666,0,4.09443211878571,0.22,High,0.28,0
37,2.86,51.0347230739695,5,0.10931581121357536,1.4689353682299486,0.3451252593070835,0,8.29904194425178,0.38,High,0.47,0
32,0.03,43.235001027386204,2,0.14625217266720836,0.9993159316717489,-0.5739382625154144,0,9.517663544218872,0.01,High,0.34,0
9,1.63,74.39882467429132,7,0.13937579460257601,0.7333962360505595,0.7357863417933506,1,5.101973431724232,0.37,Medium,0.35,0
19,0.95,81.3159712405297,0,0.5187009769760711,1.1664689074215508,0.9654810753115415,1,9.60834192179001,0.39,Low,0.27,0
48,1.41,59.56898302716169,4,0.4724036408774691,0.2275858255298151,-0.36631961071558883,0,4.4314709553716725,0.39,High,0.33,0
80,1.65,76.8150510913526,7,0.5116419204744191,0.9504249487057326,0.4787237750713298,0,7.314790999446506,0.31,Medium,0.24,0
3,0.75,43.12943385119976,2,0.4409232261950388,1.0248562270726458,0.06560149467509069,1,4.693354657502237,0.07,High,0.49,0
20,0.7,45.95760077780822,10,0.3861302168786528,0.7328768654614549,-0.2814417354668195,1,9.334626745526299,0.39,High,0.47,1
24,2.64,82.1052863355099,12,0.31672481383840095,0.4536380657037752,-0.6175470226416864,1,4.619441139309814,0.17,Medium,0.37,1
54,4.1,62.08418231303793,9,0.1592890958279453,1.4364188450963378,0.43841618864625054,0,5.506327723834879,0.19,High,0.47,1
33,0.43,80.28004186618034,10,0.4232177746362695,0.5215888600238042,-0.6825138817061487,0,8.83560416287108,0.01,Low,0.14,1
24,0.21,89.90326721679509,11,0.081950643131116,0.2747157053083261,-0.43872497106285624,0,8.130920397931941,0.14,Low,0.07,1
75,4.56,91.15734624856701,5,0.30663692614027244,0.9826630086981878,0.8392230722809477,1,6.328767042630247,0.1,High,0.43,0
72,0.86,50.330058727867055,9,0.11716486110336959,0.9040521608360812,0.016729152226419686,1,9.020614907040397,0.18,High,0.45,1
36,1.6,69.17713434108079,10,0.30285558292767517,1.1566815536295292,0.7081692077648483,1,7.814199664890343,0.11,Medium,0.38,1
38,0.89,84.03560341794919,1,0.17634444772461297,1.1552963852116562,0.5350880933308013,0,5.558664878743483,0.18,Low,0.15,0
25,0.27,86.43883577601463,8,0.03208780172189178,0.9683303200312579,-0.2475221297740573,1,8.441616198835856,0.06,Low,0.2,1
18,1.78,87.08055884373266,1,0.30222540771838785,0.39054941279337363,-0.5639510905601601,0,5.99835831393537,0.38,Medium,0.18,0
66,1.49,53.69004006283507,4,0.10909812521997142,1.3420037590761307,-0.8001784705489727,0,8.894430615951915,0.27,High,0.37,0
54,0.45,51.5520890634264,2,0.09669301954149186,0.44759620706051806,0.9212556844816278,0,8.689553142518118,0.4,High,0.32,0
35,1.2,75.40074809642175,9,0.23061953860661927,0.2315780038211674,-0.3505974076986691,1,5.851109317715688,0.0,Low,0.32,1
80,3.19,84.46514786429319,11,0.217072294712018,0.522098773592858,0.3462294499941292,0,4.621912150606084,0.33,High,0.28,1
61,1.79,59.1483709320516,8,0.5201747193673609,0.776525078811356,0.4605964784502423,0,8.92473127020266,0.03,High,0.35,1
41,0.2,46.282309411745295,8,0.33878221373622525,0.39005570605832174,-0.604633918399321,0,6.186693051018222,0.31,High,0.33,1
33,1.59,83.00478297460465,6,0.5127404568808499,0.5671403361140929,0.38760582800363474,0,5.9519343807699,0.37,Medium,0.2,0
68,2.43,57.98186988280027,9,0.08810139248524552,0.8191704689858341,-0.9813778094714734,1,4.109159362234062,0.06,High,0.5,1
33,3.15,49.98176345870331,4,0.21438616203338645,0.5521151999696803,-0.16359426948621847,0,8.35523848082785,0.38,High,0.49,0
14,1.98,48.8634117038279,8,0.3331977705621298,0.2250442920731489,-0.2991858873239541,0,5.64440935195524,0.17,High,0.43,1
21,0.33,58.89457285160297,6,0.0918768416459685,0.37609892357467356,0.865627499233492,0,6.615233688548452,0.14,High,0.27,0
48,2.48,75.56068395482473,1,0.07683423979488331,1.2118896302831699,0.9720502406403331,1,9.39877156752064,0.32,Medium,0.4,0
20,2.26,61.504134321628996,9,0.3968409589271861,1.4360642665075667,-0.42412483282304825,1,4.751840502004845,0.34,Medium,0.47,1
8,0.05,41.2397110956059,0,0.392300382481921,0.30781164483830165,0.22000670632778618,0,4.228234472156233,0.33,High,0.36,0
7,1.06,45.814506080668664,9,0.14049519845156325,1.0534266734335294,0.4904388165316833,1,7.3630488918802035,0.25,High,0.49,1
67,0.81,57.43019483191715,9,0.1362741332633445,1.3678116854990108,-0.6177967980933905,0,8.19912174497521,0.12,High,0.3,1
17,2.21,79.58226892882551,13,0.4472674675980503,0.5188000030432713,0.3732209713988972,1,7.169022645815387,0.11,Medium,0.36,1
33,0.49,45.91090440811203,3,0.07019270365115715,1.2612464286568426,-0.4845989440520513,1,6.037465585551785,0.09,High,0.45,0
48,1.79,73.63941121004092,9,0.5539580980059939,1.3669100799301659,-0.66228220123427,1,6.168583810416439,0.06,Medium,0.37,1
76,4.89,47.19315224944025,7,0.5662431126243063,0.5192970465702604,0.7013522400078749,0,4.897888408615431,0.16,High,0.61,0
59,3.2,52.69691964096289,5,0.5225953939015477,0.17943713411590564,0.004958303970594269,1,5.870293407960521,0.34,High,0.58,0
22,5.09,50.331311653345765,13,0.1264063794159355,1.3835103238401631,-0.4060723646499216,1,8.553315157856481,0.4,High,0.7,1
30,7.68,44.03371813424863,1,0.010081049864317704,0.5626757442313456,-0.1906073865710698,0,6.9948463602334385,0.28,High,0.8,0
38,0.02,80.27978904319542,4,0.562014505095138,0.11923327977810623,-0.17365831472161775,0,9.344545775134709,0.06,Low,0.12,0
51,1.95,67.80421284316208,8,0.20638309641210675,0.7648876852776858,0.5400687847133863,1,5.008009332573748,0.27,Medium,0.41,1
54,1.06,89.86320645384029,5,0.18624615899300767,0.26222721313624575,0.7735161675877875,1,6.654535800436301,0.11,Low,0.22,0
8,3.93,45.933450398939016,5,0.15700654809428963,1.3623826246026316,-0.04867436088939603,1,8.209647757127817,0.29,High,0.66,0
27,0.58,48.68397600028433,6,0.14672170382933392,0.3169935997555368,-0.3542276398559092,1,5.6337262779095845,0.09,High,0.44,0
27,7.93,58.38746388102704,12,0.44073197426499394,0.5261863267796224,0.45452930451362605,1,5.601076430708207,0.07,High,0.83,1
21,1.9,85.95195921632849,10,0.5447361770924556,1.2066302392626158,0.810622518741706,0,4.633611691849567,0.25,Medium,0.2,1
30,3.16,58.34552938934193,4,0.47163381956113465,1.228885758409742,-0.7718298432701676,1,9.357587096955452,0.27,High,0.54,0
28,0.18,64.50512244992156,14,0.4044647795750043,1.361791984135687,0.5936236419552423,0,5.035172666197383,0.07,Low,0.22,1
64,0.41,58.096213977829876,2,0.1726545376868581,0.796354619709922,0.11434364598924063,1,9.82076232099472,0.2,High,0.38,0
69,2.84,44.8134575080618,2,0.32817808517666225,1.4814088806660408,0.7352102121048665,1,6.693027028153007,0.35,High,0.6,0
61,0.04,96.36601737377124,4,0.14218030357496209,0.822664608102796,0.02820988047331552,1,9.890713046738217,0.27,Low,0.12,0
48,3.4,72.91233952427133,3,0.06690426252417452,1.2069909082512351,0.7251515720319068,0,4.242120404186082,0.27,High,0.37,0
19,0.03,87.2699912911298,4,0.0721757774403166,0.6066633822392923,0.10896802102802261,0,7.402558516083533,0.29,Low,0.08,0
4,2.14,79.50142553111776,13,0.36226146314289964,1.4178078428203018,-0.7102354758211915,1,8.14503342228468,0.14,Medium,0.35,1
35,0.91,70.85525674371851,8,0.023087795266084555,1.0590227173132714,-0.990108458141651,1,7.098094152640451,0.08,Low,0.33,1
64,1.89,45.38069539956281,4,0.5839526974821705,0.2079375523301637,0.2400274753928684,0,7.420616766793387,0.29,High,0.44,0
49,2.38,78.56401271621826,3,0.5972798780979148,0.2519277603279445,0.18422288322392588,0,7.230401376410903,0.32,Medium,0.27,0
17,0.84,49.32222135620993,12,0.08965481474965842,1.3471347716079678,-0.5795522841260481,0,4.896742965489248,0.36,High,0.35,1
44,0.23,64.8629901613766,3,0.2563814458188424,1.233381917464912,0.7012631941179313,1,7.191445902121174,0.32,Low,0.32,0
30,0.14,77.74678860882582,0,0.460845611133289,0.5621319357491111,0.735520513970545,0,7.250378575787607,0.14,Low,0.14,0
46,1.78,86.9337400283274,9,0.5730400961715193,0.8302343491557316,0.6083570858884426,1,6.133489700258424,0.19,Medium,0.29,1
6,1.47,81.10271054251717,3,0.5347927046655391,1.2938478129400321,0.8731733935304538,0,7.644901033987365,0.31,Low,0.2,0
37,2.71,80.29201174327773,11,0.15285311033559862,0.24480354580404326,0.01332656654537212,0,6.4714246287614365,0.22,Medium,0.28,1
24,1.43,48.94253255051245,13,0.05111816028576908,0.2933951901919286,0.4046129538779726,0,8.530929248797715,0.22,High,0.39,1
46,1.1,60.767712404295274,3,0.17323761645143584,1.1017377141725713,0.8089336795344464,1,4.229260726460542,0.38,Low,0.4,0
53,1.02,42.57473635961165,8,0.26234246585980575,0.21508767541946724,-0.08750387191978226,0,4.059705441862046,0.38,High,0.41,1
60,0.05,83.16861359058788,10,0.2159629903276347,0.5935930948953297,0.23685544136411107,1,7.143525645714923,0.3,Low,0.2,1
63,0.82,97.15515887904515,3,0.464321473739807,0.45253165101348125,0.025580009099707146,1,9.93533816403766,0.32,Low,0.17,0
32,7.46,55.84662341074455,6,0.15467273273899437,1.1644002524439272,0.9665043752009654,1,6.6727669232096805,0.11,High,0.81,0
33,4.14,45.26180254973856,0,0.5151822694421352,0.10342702303485318,-0.12474140836780445,1,4.07127507970103,0.24,High,0.68,0
67,0.8,68.53420460521922,13,0.13538065656407045,0.26153860374665144,-0.3659363185731985,0,5.902635484125953,0.19,Low,0.24,1
18,1.77,91.40189338765413,6,0.21681122696242283,0.23861055740109932,0.2592626216249967,0,6.803505375884323,0.02,Medium,0.16,0
25,3.76,73.11845171630678,13,0.26868544063317884,0.5453078726617727,-0.4386085815826666,0,9.406775459328932,0.35,High,0.39,1
54,1.16,42.8066290114068,1,0.17473088553068272,0.4254712985841812,0.7151338326456487,0,4.727694541841613,0.12,High,0.41,0
58,0.04,98.45633443167677,11,0.4598233422079399,0.419595899185762,0.7844742559732181,1,9.546340867605338,0.37,Low,0.11,1
67,0.15,89.71899459775605,10,0.2457283268501631,0.6185505658452066,-0.30985919585899313,1,9.64091997484691,0.25,Low,0.17,1
46,1.43,47.89564462309061,7,0.5322154640555123,0.3996685684813396,-0.2832604764756397,1,7.845743480338968,0.33,High,0.5,0
24,6.98,95.30786539021054,0,0.5781531951212582,0.24869986416116077,-0.8267473886178591,1,5.351096525492936,0.18,High,0.55,0
32,2.36,67.04129731631132,9,0.5158842915270117,0.9165517700711221,-0.48822166543002554,1,7.220249803835435,0.07,Medium,0.44,1
47,0.15,62.31387943449647,2,0.3135751033658949,1.4324327758281625,-0.8642007184272387,1,8.899902619741106,0.35,Low,0.34,0
23,0.42,67.66319983163129,7,0.3058850415682944,0.9500308978534654,0.5144647957343509,1,6.148282135046683,0.31,Low,0.32,0
66,2.95,90.07431741225683,9,0.1295235883683691,1.159828938881784,-0.639362065440152,0,9.431870303721926,0.3,Medium,0.24,1
27,3.68,79.56878069720715,7,0.3553665974840651,1.4610475748689449,-0.8421278329420412,1,4.521535326049101,0.09,High,0.44,0
2,1.92,43.554907143983655,10,0.571635435264061,0.31442770322200375,-0.6713534982540643,0,5.843105817854824,0.21,High,0.45,1
17,2.07,97.45626226697026,12,0.04836391658824519,0.7437339609244215,-0.24533344737450502,1,9.959187469016753,0.13,Medium,0.24,1
33,0.06,48.867048008699065,4,0.45147444860704733,0.9145863005479296,-0.1550132360226053,1,7.503245495880309,0.25,High,0.41,0
9,3.53,84.73407710412107,4,0.5217237325943112,0.550957957275846,0.7971573666132392,1,7.542050216779954,0.21,High,0.4,0
43,3.1,78.16819182568787,7,0.5920220906973884,0.9583812699513286,-0.44077845832264995,1,5.4392204705010725,0.07,High,0.42,0
48,0.6,51.25168287679365,9,0.20085462946015822,0.9733486862253715,0.4354540552849928,0,9.1453442209137,0.25,High,0.33,1
39,2.47,50.24392456678298,4,0.21334448774099482,1.2791209307737255,0.7898207011150231,0,6.574490834360397,0.02,High,0.45,0
42,0.48,92.21965562228152,8,0.13786514499428948,1.265521535723493,0.7134011942345557,0,8.761228636412502,0.03,Low,0.08,1
26,0.08,65.18169540997583,0,0.47343817558874773,0.2995307143898879,-0.6020617790686462,1,8.864104877960116,0.07,Low,0.31,0
50,0.45,79.2745908504483,4,0.08402376026880787,0.33644864630884935,-0.4405599972030583,0,5.04914350884886,0.23,Low,0.15,0
25,0.39,70.2442602314004,2,0.1606601767789447,0.41132078290952845,-0.8911048193860498,0,7.010727239805108,0.3,Low,0.2,0
24,0.82,83.64121102455758,2,0.17715741466228443,0.46572232344012465,-0.033418604489539705,1,6.303943936826142,0.31,Low,0.25,0
13,1.08,68.75454250235984,1,0.22495837123415208,0.8902907701412112,-0.18944129529600584,0,4.929074064792909,0.11,Low,0.25,0
60,1.42,57.2427949153341,2,0.25299894216715785,0.5584864771987241,0.0906075136106399,1,4.740378617810608,0.15,High,0.44,0
7,1.3,61.803002259789785,6,0.3354149788679074,1.434147761309303,-0.08424498166646499,0,4.27479712815669,0.09,Low,0.31,0
57,0.63,91.54466166702056,14,0.5690239928986863,0.26562198975869855,0.47159872423186,0,8.211780871231635,0.01,Low,0.09,1
36,0.06,68.08208157536362,7,0.14836784856647992,0.4450789671032197,0.3396727238161914,1,8.692903912882192,0.2,Low,0.3,0
45,1.86,52.806959934676556,14,0.4675323533553934,1.3156445589664136,-0.1427937029912565,0,6.828332583051067,0.22,High,0.39,1
20,1.01,96.0763232846352,11,0.40583417332103455,0.9180635890819042,-0.9243133599074771,1,7.3835169089611306,0.37,Low,0.18,1
65,0.71,87.79602738990262,7,0.06963013784855003,0.8663998247575659,-0.3123930207093115,0,5.571974655343762,0.28,Low,0.12,0
8,4.03,43.33996876337195,10,0.4862260508162717,0.9320833524272976,-0.3516364952485236,0,8.28880256640432,0.37,High,0.58,1
16,2.75,99.93657771883107,7,0.05436706777791893,0.45317038337924354,-0.8212839911788143,1,7.503739843121911,0.11,Medium,0.27,0
14,3.9,81.69560178640614,0,0.44335573778725146,1.1660261124270923,-0.3915305343664792,0,9.293896059581863,0.29,High,0.34,0
76,1.37,49.61599594243522,13,0.42947204714265247,0.7951449591079722,0.9747308468578715,1,8.47688613439866,0.24,High,0.48,1
15,0.28,54.23006087791579,10,0.41364111698224065,0.1596343177586732,0.6425029113825838,1,4.113612505675836,0.12,High,0.39,1
66,2.38,81.54672887449281,6,0.16601540609373017,0.3480215672042568,0.6032765865839753,0,8.859099114009943,0.08,Medium,0.25,0
32,0.46,86.78566331674732,1,0.3440201936940764,1.2432738175341618,0.6866088776863772,1,4.162776619640089,0.12,Low,0.21,0
63,1.16,54.34215658898837,10,0.4569466744800301,0.5830626718938968,0.7301021410475359,0,8.883073340388194,0.39,High,0.34,1
51,0.13,55.418131233956245,14,0.38255516695711006,1.1828217778229282,-0.3492887662494888,0,9.923606056725129,0.01,High,0.28,1
25,3.49,58.42724169232365,9,0.4825834323268202,1.0287274295410276,-0.35547828516654345,1,6.885271249405423,0.36,High,0.56,1
58,0.27,75.88110189019821,3,0.41272941895556386,0.522043693017006,-0.32710261474194735,1,5.361385782883499,0.31,Low,0.26,0
63,4.67,50.308970698076614,4,0.16466993285533887,0.27784976160080177,0.6370899475225131,1,4.057427315003921,0.22,High,0.68,0
62,3.99,46.25459193308665,11,0.09183392689388281,1.2297234011829967,0.5946260255985039,0,4.901758013749432,0.34,High,0.56,1
22,1.25,80.73184534513081,0,0.3791873918088875,1.000322305161543,-0.9661944038413293,0,7.022692275522664,0.02,Low,0.19,0
58,2.73,86.74587638759022,13,0.45585502852243287,0.521116511973603,0.8983547631557145,1,8.839515066611703,0.22,Medium,0.34,1
58,1.93,70.05576426499033,3,0.08539377141937998,0.8325849555139189,-0.42886809351736765,0,9.228868514764557,0.11,Medium,0.3,0
49,3.25,61.829962616103124,3,0.10489227471745297,0.9566643001252282,0.25228031816030216,1,8.101365395074113,0.0,High,0.52,0
52,1.13,65.92256281158859,8,0.007241608355043749,0.10296593035110634,0.27982988919232654,1,4.520925802422999,0.25,Low,0.37,1
42,3.08,63.30447003231711,8,0.31904950862150805,1.0387185846975129,-0.773231645942315,0,9.948063767761795,0.26,High,0.4,1
70,1.24,97.59909449426051,12,0.3253746286483095,1.0185092939151925,0.39149884269909263,0,8.482623918035195,0.24,Low,0.09,1
15,5.66,86.08539431314841,12,0.30004547507920065,0.2156097902452437,0.0671579149385999,1,6.558742981362322,0.16,High,0.52,1
54,1.33,52.48523289100662,10,0.18960601128702925,1.2028546672042355,0.22181078241583085,0,8.882053264988002,0.32,High,0.36,1
60,1.24,63.05134912323881,9,0.25668674069527125,1.255124389991068,-0.10614919643104792,0,7.531437422151412,0.14,Low,0.3,1
8,3.07,72.64073748178659,0,0.4597420622613814,0.506227459022965,0.608725168665055,0,7.616695855282362,0.24,High,0.35,0
53,3.45,76.77915172382131,7,0.10907812875726121,0.3270977200244517,0.27032129569198715,1,9.827813428437493,0.4,High,0.45,0
60,1.62,68.09103376172602,3,0.12092873199296669,1.0610740987207685,-0.6141441729639137,1,8.806767964330142,0.34,Medium,0.39,0
5,0.4,88.60759810071755,3,0.400186958865954,0.272690221829333,0.5054505998361258,1,5.572904241530823,0.26,Low,0.19,0
